member_id,name,alias,kana,chamber,party,district,elected_count,roles,committees,party_divisions,career,as_of,member_company_offices,profile_url,source_url,verified,profile_asof,influence_tier,seniority
S-0137,滝波 宏文,,たきなみ ひろふみ,参,自民,福井,3,,国土交通委員会;決算委員会;政治改革に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7013032.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0138,竹内 真二,,たけうち しんじ,参,公明,比例,2,,経済産業委員会;行政監視委員会;災害対策及び東日本大震災復興特別委員会;資源エネルギー・持続可能社会に関する調査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7017001.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0139,竹詰 仁,,たけづめ ひとし,参,民主,比例,1,,経済産業委員会;議院運営委員会;政治改革に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7022024.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0140,竹谷 とし子,菊地 とし子,たけや としこ,参,公明,東京,3,,農林水産委員会;国家基本政策委員会;消費者問題に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7010033.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0141,田島 麻衣子,,たじま まいこ,参,立憲,愛知,2,,外交防衛委員会;行政監視委員会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7019024.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0142,田名部 匡代,,たなぶ まさよ,参,立憲,青森,2,,農林水産委員会;国家基本政策委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7016025.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0143,谷合 正明,,たにあい まさあき,参,公明,比例,4,,文教科学委員会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7004036.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0144,田村 まみ,田村 麻美,たむら まみ,参,民主,比例,2,,厚生労働委員会;予算委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7019025.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0145,司 隆史,,つかさ たかし,参,公明,比例,1,,内閣委員会;決算委員会;デジタル社会の形成及び人工知能の活用等に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025036.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0146,辻元 清美,,つじもと きよみ,参,立憲,比例,1,国土交通委員会 委員長,国土交通委員会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7022025.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,junior
S-0147,鶴保 庸介,,つるほ ようすけ,参,自民,和歌山,5,,内閣委員会;行政監視委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/5998036.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,senior
S-0148,出川 桃子,,でがわ ももこ,参,自民,鳥取・島根,1,,総務委員会;議院運営委員会;デジタル社会の形成及び人工知能の活用等に関する特別委員会;資源エネルギー・持続可能社会に関する調査会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025037.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0149,寺田 静,,てらた しずか,参,無所属,秋田,2,,内閣委員会;沖縄・北方問題及び地方に関する特別委員会;こども・子育て・若者活躍に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7019030.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0150,天畠 大輔,,てんばた だいすけ,参,れ新,比例,1,,厚生労働委員会;災害対策及び東日本大震災復興特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7022026.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0151,堂込 麻紀子,,どうごみ まきこ,参,民主,茨城,1,,内閣委員会;決算委員会;政府開発援助及び国際協力・人道支援等に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7022027.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0152,徳永 エリ,鈴木 エリ,とくなが えり,参,立憲,北海道,3,,農林水産委員会;沖縄・北方問題及び地方に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7010036.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0153,友納 理緒,土肥 理緒,とものう りお,参,自民,比例,1,環境大臣政務官,環境委員会;こども・子育て・若者活躍に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7022028.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,junior
S-0154,永井 学,,ながい まなぶ,参,自民,山梨,1,国土交通大臣政務官,国土交通委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7022030.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,junior
S-0155,ながえ 孝子,永江 孝子,ながえ たかこ,参,無所属,愛媛,2,,国土交通委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7019031.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0156,中条 きよし,下村 清,なかじょう きよし,参,維新,比例,1,,文教科学委員会;北朝鮮による拉致問題等に関する特別委員会;国民生活・経済に関する調査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7022029.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0157,中曽根 弘文,,なかそね ひろふみ,参,自民,群馬,7,,外交防衛委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/5986024.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,senior
S-0158,中田 優子,,なかだ ゆうこ,参,参政,福岡,1,,総務委員会;予算委員会;こども・子育て・若者活躍に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025039.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0159,中西 祐介,,なかにし ゆうすけ,参,自民,徳島・高知,3,,総務委員会;決算委員会;政治改革に関する特別委員会;憲法審査会;政治倫理審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7010038.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0160,長浜 博行,,ながはま ひろゆき,参,立憲,千葉,4,憲法審査会 会長,環境委員会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7007041.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,mid
S-0161,新実 彰平,,にいみ しょうへい,参,維新,京都,1,,厚生労働委員会;予算委員会;デジタル社会の形成及び人工知能の活用等に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025042.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0162,西田 昌司,,にしだ しょうじ,参,自民,京都,4,決算委員会 委員長,財政金融委員会;決算委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7007044.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,mid
S-0163,西田 英範,,にした ひでのり,参,自民,広島,1,,財政金融委員会;議院運営委員会;デジタル社会の形成及び人工知能の活用等に関する特別委員会;資源エネルギー・持続可能社会に関する調査会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025043.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0164,西田 実仁,,にしだ まこと,参,公明,埼玉,4,,国土交通委員会;国家基本政策委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7004043.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0165,仁比 聡平,,にひ そうへい,参,共産,比例,3,,法務委員会;災害対策及び東日本大震災復興特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7004045.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0166,庭田 幸恵,,にわた ゆきえ,参,民主,富山,1,,厚生労働委員会;政府開発援助及び国際協力・人道支援等に関する特別委員会;国際問題に関する調査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025044.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0167,野上 浩太郎,,のがみ こうたろう,参,自民,富山,4,国民生活・経済に関する調査会 会長,経済産業委員会;行政監視委員会;国民生活・経済に関する調査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7001037.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,mid
S-0168,野村 哲郎,,のむら てつろう,参,自民,鹿児島,4,,農林水産委員会;懲罰委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7004046.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0169,芳賀 道也,,はが みちや,参,民主,山形,2,行政監視委員会 委員長,厚生労働委員会;行政監視委員会;災害対策及び東日本大震災復興特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7019032.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,mid
S-0170,初鹿野 裕樹,,はじかの ひろき,参,参政,神奈川,1,,国土交通委員会;議院運営委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025046.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0171,橋本 聖子,石崎 聖子,はしもと せいこ,参,自民,比例,6,,文教科学委員会;行政監視委員会;災害対策及び東日本大震災復興特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/5995054.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,senior
S-0172,長谷川 岳,,はせがわ がく,参,自民,北海道,3,,国土交通委員会;予算委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7010043.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0173,長谷川 英晴,,はせがわ ひではる,参,自民,比例,1,,総務委員会;予算委員会;消費者問題に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7022031.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0174,羽田 次郎,,はた じろう,参,立憲,長野,2,,国土交通委員会;決算委員会;政治改革に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7021002.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0175,馬場 成志,,ばば せいし,参,自民,熊本,3,,総務委員会;議院運営委員会;政治改革に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7013044.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0176,浜口 誠,,はまぐち まこと,参,民主,比例,2,経済産業委員会 委員長,経済産業委員会;沖縄・北方問題及び地方に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7016032.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,mid
S-0177,浜野 喜史,,はまの よしふみ,参,民主,比例,3,,環境委員会;予算委員会;消費者問題に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7013045.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0178,原田 大二郎,,はらだ だいじろう,参,公明,比例,1,,環境委員会;予算委員会;こども・子育て・若者活躍に関する特別委員会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025047.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0179,原田 秀一,,はらだ ひでかず,参,民主,香川,1,,財政金融委員会;災害対策及び東日本大震災復興特別委員会;国際問題に関する調査会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025048.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0180,東野 秀樹,,ひがしの ひでき,参,自民,比例,1,,農林水産委員会;議院運営委員会;デジタル社会の形成及び人工知能の活用等に関する特別委員会;資源エネルギー・持続可能社会に関する調査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025049.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0181,百田 尚樹,,ひゃくた なおき,参,保守,比例,1,,経済産業委員会;北朝鮮による拉致問題等に関する特別委員会;資源エネルギー・持続可能社会に関する調査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025050.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0182,平木 大作,,ひらき だいさく,参,公明,比例,3,,外交防衛委員会;憲法審査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7013046.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0183,平戸 航太,,ひらど こうた,参,民主,比例,1,,国土交通委員会;予算委員会;デジタル社会の形成及び人工知能の活用等に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025051.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0184,平山 佐知子,,ひらやま さちこ,参,無所属,静岡,2,,国土交通委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7016033.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0185,広田 一,,ひろた はじめ,参,立憲,徳島・高知,4,,外交防衛委員会;予算委員会;デジタル社会の形成及び人工知能の活用等に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7004050.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,mid
S-0186,福岡 資麿,,ふくおか たかまろ,参,自民,佐賀,3,北朝鮮による拉致問題等に関する特別委員会 委員長,厚生労働委員会;北朝鮮による拉致問題等に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7010045.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,A,mid
S-0187,福士 珠美,,ふくし ますみ,参,立憲,青森,1,,経済産業委員会;行政監視委員会;災害対策及び東日本大震災復興特別委員会;国際問題に関する調査会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/7025052.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,junior
S-0188,福島 みずほ,福島 瑞穂,ふくしま みずほ,参,立憲,比例,5,,外交防衛委員会;行政監視委員会;北朝鮮による拉致問題等に関する特別委員会,,,2026-07-03,,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/profile/5998049.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/218/giin.htm,yes,,B,senior
